ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
423	Rat	PEAMIR	lncRNA	particulate matter (PM2.5)	ischemia/reperfusion (I/R) injury	H9c2 cells	PM2.5 exposure treatment	LncRNA NR_136400 Suppresses Cell Proliferation and Invasion by Acting as a ceRNA of TUSC5 That Is Modulated by miR-8081 in Osteosarcoma	32100595
424	Rat	PEBP1P2	lncRNA	platelet derived growth factor-BB (PDGF-BB)	proliferative vascular diseases	vascular smooth muscle cells (VSMCs)	platelet-derived growth factor BB (PDGF-BB) treatment	downregulated	32916601
425	Rat	PEG10	lncRNA	H2O2	spinal cord injury (SCI)	rat PC-12 cells	H2O2 treatment	Knockdown PEG10 deteriorated H2O2-injury.	31835090
426	Rat	PEG10	lncRNA	H2O2	spinal cord injury (SCI)	PC-12 cells	H2O2 treatment	Knockdown PEG10 remitted H2O2-injury of PC-12 cells by targeting miR-34a-5p/TLX.	31835090
427	Rat	PTENP1	lncRNA	lipopolysaccharide (LPS)	cardiac dysfunction	H9C2 cells	lipopolysaccharide (LPS) treatment	upregulated	33341669
428	Rat	PTENP1	lncRNA	matrine	cardiac dysfunction	LPS-treated H9C2 cells	matrine treatment	downregulated	33341669
429	Rat	PTENP1	lncRNA	matrine	cardiac dysfunction	H9c2 cells	Matrine treatment	downregulated	33341669
430	Rat	PVT1	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	acute ischemic stroke (AIS)	PC12 cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	upregulated	32827544
431	Rat	PVT1	lncRNA	curcumin (Cur)	acute kidney injury (AKI)	NRK cells	curcumin treatment	Curcumin decreased PVT1 expression in LPS-induced septic acute kidney tissues and reduced LPS-induced septic acute kidney injury in mice.	31972207
432	Rat	PVT1	lncRNA	respiratory syncytial virus (RSV)	asthma	Sprague-Dawley rat	respiratory syncytial virus (RSV) infection treatment	upregulated	28510638
433	Rat	PVT1	lncRNA	doxorubicin (DOX)	cardiotoxicity	H9c2 cells	Doxorubicin (DOX) treatment	Doxorubicin promotes H9c2 apoptosis and increased PVT1 expression in cardiomyocytes.	31786333
434	Rat	PVT1	lncRNA	streptozocin (STZ)	diabetes mellitus (DM)	rat insulinoma (INS-1) cells	streptozotocin (STZ) treatment	Silencing of lncRNA PVT1 ameliorates streptozotocin-induced pancreatic ¦Â cell injury and enhances insulin secretory capacity by regulating miR-181a-5p	32758099
435	Rat	PVT1	lncRNA	danggui buxue tang (DBT)	diabetic nephropathy (DN)	rats	danggui buxue tang (DBT) treatment	downregulated	28861164
436	Rat	PVT1	lncRNA	doxorubicin (DOX)	doxorubicin (DOX)-induced cardiotoxicity	H9c2 cells	doxorubicin (DOX) treatment	Doxorubicin promotes H9c2 apoptosis and increased PVT1 expression in cardiomyocytes.	31786333
437	Rat	PVT1	lncRNA	lithium chloride and pilocarpine	epilepsy	hippocampus tissues	lithium chloride-pilocarpine treatment	upregulated	30805931
438	Rat	PVT1	lncRNA	complete freund's adjuvant (CFA)	rheumatoid arthritis (RA)	synovial tissues and RA fibroblast-like synoviocyte (RA-FLS)	complete Freund¡¯s adjuvant (CFA) treatment	upregulated	31303891
439	Rat	RGD1566344	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	ischemic stroke (IS)	PC-12 cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	upregulated	32424772
440	Rat	RGD1566344	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	ischemic stroke (IS)	PC12 cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	"In this study, we found that RGD1566344 levels were elevated in the ischemic infarct and penumbra regions 12 h after middle cerebral artery occlusion/reperfusion (MCAO/R) in male mice and in PC12 cells with oxygen glucose deprivation/reperfusion (OGD/R)"	32424772
441	Rat	Rian	lncRNA	hypoxia	myocardial infarction (MI)	H9c2 cells	hypoxia treatment	upregulated	32187165
442	Rat	RMRP	lncRNA	abdominal aortic coarctation	cardiac fibrosis	heart tissues	abdominal aortic banding treatment	lncRNA RMRP expression was upregulated in the presence of cardiac fibrosis in an abdominal aortic banding-treated rat model.	31485650
443	Rat	RMRP	lncRNA	angiotensin II (Ang II)	cardiac fibrosis	cardiac fibroblast	angiotensin II (Ang II) treatment	"Treatment with angiotensin II increased RMRP expression in cardiac fibroblasts, while the knockdown of RMRP by small-interfering RNA inhibited cardiac fibroblast proliferation, differentiation and collagen accumulation."	31485650
444	Rat	RMRP	lncRNA	hypoxia	myocardial injury	H9c2 cells	hypoxia exposure	LncRNA RMRP accelerates hypoxia-induced injury by targeting miR-214-5p in H9c2 cells.	31839421
445	Rat	RMRP	lncRNA	hypoxia	myocardial ischemia/reperfusion (I/R) injury (MIRI)	The H9c2 cardiomyocytes	hypoxia induce	upregulated	30551524
446	Rat	RMRP	lncRNA	hypoxia	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9c2 cells	hypoxia treatment	Hypoxia promoted the expression of RMRP in H9c2 cells.	30551524
447	Rat	Rn50_X_0711.1	lncRNA	lipopolysaccharide (LPS)	hepatocarcinogenesis	WB-F344 cells	lipopolysaccharide (LPS) treatment	upregulated	31065105
448	Rat	RNF7	lncRNA	angiotensin II (Ang II)	cardiac fibrosis	cardiac fibroblasts	angiotensin II (Ang II) treatment	RNF7 promotes the cardiac fibrosis in rat model via miR-543/THBS1 axis and TGF¦Â1 activation.	31913855
449	Rat	ROR	lncRNA	hypoxia	chronic hypoxic heart disease (CHD)	H9c2 cells	hypoxia induce	"We found that lncRNA-ROR was elevated by hypoxia in H9c2 cells. LncRNA-ROR overexpression was able to relieve the damages of H9c2 cells induced by hypoxia through rescuing viability, suppressing apoptosis, and blocking Cytochrome c release"	31190357
450	Rat	ROR	lncRNA	hypoxia/reoxygenation (H/R)	ischemia/reperfusion (I/R) injury	H9c2 cells	hypoxia/reoxygenation (H/R) treatment	lncRNA-ROR was upregulated in H9c2 cells.	29694511
451	Rat	ROR	lncRNA	hypoxia	ischemic stroke (IS)	PC12 cells	hypoxia induce	upregulated	31632583
452	Rat	ROR	lncRNA	Skullcapflavone I (SF I)	myocardial infarction (MI)	hypoxia-stimulated H9c2 cells and primary cardiomyocytes.	Skullcapflavone I (SF I) treatment	SF I promoted the hypoxia-caused upregulated of lincRNA-ROR in H9c2 cells and primary cardiomyocytes	31220954
453	Rat	ROR	lncRNA	ischemia	myocardial ischemia/reperfusion (I/R) injury (MIRI)	heart tissues	the proximal left anteriordescending coronaryartery (LAD) was loosely ligated by a 6¨C0 silk suture	lncRNA ROR were upregulated in both MIRI rat model and H/R treated HCMs.	31768721
454	Rat	RP11-513I15.6	lncRNA	diethylnitrosamine and 2-acetylaminofluorene	precancerous lesion (PCL)	liver tissues	diethylnitrosamine and 2-acetylaminofluorene treatment	upregulated	31009125
455	Rat	RP11-513I15.6	lncRNA	pantoprazole	precancerous lesion (PCL)	liver tissues	pantoprazole treatment	downregulated	31009125
456	Rat	RP11-583F2.2	lncRNA	diethylnitrosamine and 2-acetylaminofluorene	hepatic ischemia/reperfusion injury (HIRI)	Liver tissues and blood samples	diethylnitrosamine and 2-acetylaminofluorene treatment	upregulated	31489981
457	Rat	RP11-583F2.2	lncRNA	hesperidin	hepatic precancerous lesion (HPC)	hepatic precancerous lesion (HPC) rat liver tissues and blood samples	Hesperidin treatment	downregulated	31489981
458	Rat	RP4	lncRNA	hypoxia	ischemic heart disease (IHD)	H9c2 cardiac muscle cells	hypoxia induce	upregulated	31321998
459	Rat	RPT	lncRNA	monocrotaline (MCT)	pulmonary arterial hypertension (PAH)	pulmonary artery smooth muscle cells (PASMCs)	monocrotaline (MCT) treatment	downregulated of LnRPT was also observed in the pulmonary arteries of rats with monocrotaline-induced PAH.	28915060
460	Rat	RPT	lncRNA	platelet derived growth factor-BB (PDGF-BB)	pulmonary arterial hypertension (PAH)	pulmonary artery smooth muscle cells (PASMCs)	platelet-derived growth factor (PDGF)-BB treatment	LnRPT was downregulated significantly in responding PDGF-BB	28915060
461	Rat	rPvt1	lncRNA	lipopolysaccharide (LPS)	sepsis-induced myocardial injury	rat heart samples	lipopolysaccharide (LPS) treatment	lncRNA rPvt1 showed significant upregulation in the sepsis group	31472370
462	Rat	RT1-CE5-002	lncRNA	letrozole	polycystic ovarian syndrome (PCOS)	ovarian tissues	letrozole treatment	upregulated	29505837
463	Rat	RT1-M3-1-002	lncRNA	letrozole	polycystic ovarian syndrome (PCOS)	ovarian tissues	letrozole treatment	upregulated	29505837
464	Rat	S69206	lncRNA	bleomycin (BLM)	lung fibrosis	fibrotic lung tissues	bleomycin (BLM) treatment	upregulated	23732278
465	Rat	SHNG16	lncRNA	dexamethasone (DEX)	neuronal cell injury	brain tissues	dexamethasone (Dex) treatment	upregulated	32323054
466	Rat	SHNG16	lncRNA	hypoxia	neuronal cell injury	brain tissues	middle cerebral artery occlusion (MCAO) surgery	downregulated	32323054
467	Rat	sirt1-AS	lncRNA	astragaloside IV (AS-IV)	idiopathic pulmonary fibrosis (IPF)	RLE-6TN	astragaloside IV (AS-IV) treatment	upregulated	32139663
468	Rat	Slc25a52	lncRNA	lipopolysaccharide (LPS)	hepatocarcinogenesis	WB-F344 cells	lipopolysaccharide (LPS) treatment	upregulated	31065105
469	Rat	SNHG1	lncRNA	kainic acid (KA)	epilepsy	CTX-TNA2 cells	kainic acid (KA) treatment	SNHG1 expression was downregulated in EP tissues and kainic acid (KA)-induced CTX-TNA2 cells.	33359246
470	Rat	SNHG1	lncRNA	lipopolysaccharide (LPS)	spinal cord injury (SCI)	PC-12 cells	lipopolysaccharide (LPS) treatment	"SNHG1 regulated cell viability, apoptosis and autophagy in LPS-treated PC12 cells"	33515352
471	Rat	SNHG12	lncRNA	hypoxia	ischemia/reperfusion (I/R) injury	rat brain microvascular endothelial cells (BMECs)	hypoxia induce	upregulated	31293373
472	Rat	SNHG12	lncRNA	H2O2	ischemia/reperfusion (I/R) injury	HT22 cells	oxidative stress treatment	lncRNA SNHG12 increased cell activity and inhibited oxidative stress through inhibition of SIRT1/FOXO3a signaling-mediated autophagy in HT22 cells of I/R model.	32718291
473	Rat	SNHG12	lncRNA	hypoxia/reoxygenation (H/R)	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9c2 cells	hypoxia-reoxygenation (H/R) treatment	"Here, we found the increase of the SNHG12 level in hypoxia-reoxygenation (H/R)-injured-H9c2 cells."	33589923
474	Rat	SNHG14	lncRNA	angiotensin II (Ang II)	cardiac hypertrophy	H9c2 cells	angiotensin II (Ang II) treatment	upregulated	32436661
475	Rat	SNHG14	lncRNA	hypoxia	cyanotic congenital heart disease (CCHD)	H9c2 cells	hypoxia induce	"SNHG14 and KLF4 were upregulated, whereas miR-25-3p was downregulated in hypoxia-induced H9c2 cells and cardiac tissues of patients with CCHD compared with their controls."	33278191
476	Rat	SNHG14	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	ischemic stroke (IS)	PC-12 cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	?lncRNA-small nucleolar RNA host gene 14 (SNHG14) was found upregulated oxygen-glucose deprivation and reoxygenation (OGD/R) treated PC-12 cells	30546117
477	Rat	SNHG14	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	ischemic stroke (IS)	PC-12 cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	lncRNA-small nucleolar RNA host gene 14 (SNHG14) was found upregulated in oxygen-glucose deprivation and reoxygenation (OGD/R) treated PC-12 cells	30546117
478	Rat	SNHG14	lncRNA	lipopolysaccharide (LPS)	spinal cord injury (SCI)	PC-12 cells	lipopolysaccharide (LPS) treatment	?Bioinformatics prediction and luciferase reporter assay demonstrated that miR-181b-5p could directly bind to SNHG14.	33791006
479	Rat	SNHG15	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	ischemic stroke (IS)	PC12 cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	upregulated	33528807
480	Rat	SNHG16	lncRNA	H2O2	spinal cord injury (SCI)	PC-12 cells	H2O2 treatment	downregulated	30977409
481	Rat	SNHG3	lncRNA	oxygen glucose deprivation (OGD)	intracerebral haemorrhage (ICH)	primary brain microvascular endothelial cells (BMVECs)	oxygen-and-glucose-deprivation (OGD) plus hemin induce treatment	"In ICH rats, downregulated of Snhg3 by siRNA injection improved behavioral and histological manifestations, including number of right turns, limb placement score, integrity of blood-brain barrier (BBB), brain water content and cell apoptosis in vivo"	31610210
482	Rat	SNHG4	lncRNA	puromycin aminonucleoside (PAN)	glomerular injury	primary rat podocytes	puromycin aminonucleoside (PAN) treatment	upregulated	30597036
483	Rat	SNHG7	lncRNA	angiotensin II (Ang II)	cardiac hypertrophy	neonatal rat cardiomyocytes (NRCMs)	angiotensin II (Ang II) treatment	upregulated	31026094
484	Rat	SNHG7	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	ischemic stroke (IS)	PC12 cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	SNHG7 was downregulated and miR-9 was upregulated by OGD/R treatment in PC12 cells	33262598
485	Rat	SNHG8	lncRNA	hypoxia	myocardial infarction (MI)	H9c2 cells	hypoxia treatment	lncRNA SNHG8 affected myocardial infarction by affecting hypoxia-induced cardiomyocyte injury via regulation of the NF-kappaB pathway.	32772038
486	Rat	SOX2OT	lncRNA	lipopolysaccharide (LPS)	sepsis-induced myocardial injury	H9c2 (rat cardiomyocyte cell line)	lipopolysaccharide (LPS) treatment	upregulated	31618067
487	Rat	SOX2OT	lncRNA	H2O2	spinal cord injury (SCI)	PC-12 cells	hydrogen peroxide (H2O2 ) treatment	Sox2ot expression was significantly increased after H2O2 treatment compared with control.	30145837
488	Rat	SOX2OT	lncRNA	lipopolysaccharide (LPS)	spinal cord injury (SCI)	PC-12 cells	lipopolysaccharide (LPS) treatment	SOX2OT was elevated in SCI rat and cell models.	33340723
489	Rat	SOX2OT	lncRNA	doxorubicin (DOX)	cardiomyocyte apoptosis	Primary cardiomyocytes	?doxorubicin (DOX) treatment	"SOX2-OT and DP5 were highly expressed, while miR-942-5p was downregulated in DOX-treated primary cardiomyocytes and rat model"	33603338
490	Rat	SRA1	lncRNA	angiotensin II (Ang II)	cardiac fibrosis	Cardiac myofibroblasts	angiotensin II (Ang II) treatment	"Ang-II treatment increased the SRA1 expression of cardiac myofibroblasts, whereas SRA1 knockdown by siRNA inhibited the proliferation, myofibroblast conversion, and collagen production of cardiac myofibroblasts induced by Ang-II."	30694702
491	Rat	SRA1	lncRNA	hypoxia	hypoxia-induced injury	H9c2 cells	hypoxia treatment	hypoxia resulted in a decreased expression of SRA1 in H9c2 cardiomyocytes.	31949848
492	Rat	SULT1C2A	lncRNA	vitamin A	congenital scoliosis (CS)	Embryos	Vitamin A deficiency treatment	downregulated	31044535
493	Rat	TALNEC2	lncRNA	hypoxia	myocardial infarction (MI)	H9c2 cells	hypoxia induce	upregulated	30861181
494	Rat	Tap1	lncRNA	NiSO4	steroidogenesis disturbance	rat Leydig cells	NiSO4 treatment	downregulated	31948324
495	Rat	TapSAKI	lncRNA	escherichia coli (E.coli)	sepsis-induced acute kidney injury	kidney tissues	Escherichia coli infection	"TapSAKI was elevated in urine derived sepsis-induced kidney injury, and promoted HK-2 cell apoptosis and inflammatory response through miR-22/PTEN/TLR4/NF-¦ÊB pathway."	30666657
496	Rat	TCF7	lncRNA	hypoxia	myocardial infarction (MI)	Mesenchymal stem cells (MSCs)	hypoxia induce	upregulated	30814673
497	Rat	TCF7	lncRNA	integrin-linked kinase (ILK)	myocardial infarction (MI)	Mesenchymal stem cells (MSCs)	integrin-linked kinase (ILK) overexpression	upregulated	30814673
498	Rat	TCONS_00041960	lncRNA	glucocorticoid (GC)	adipogenic and osteogenic differentiation	bone marrow mesenchymal stem cells (BMSCs)	glucocorticoid treatment	we found downregulated of TCONS_00041960 during adipogenic and osteogenic differentiation of glucocorticoid-treated bone marrow mesenchymal stem cells (BMSCs).	29319166
499	Rat	TCONS_00052110	lncRNA	lipopolysaccharide (LPS)	heart failure (HF)	myocardium	lipopolysaccharide (LPS) treatment	upregulated	30119177
500	Rat	TCONS_00201718	lncRNA	lipopolysaccharide (LPS)	heart failure (HF)	myocardium	lipopolysaccharide (LPS) treatment	upregulated	30119177
501	Rat	TCONS_00202959	lncRNA	acetylcholine-CaCl2 solution	atrial fibrillation (AF)	heart tissues	acetylcholine-CaCl2 solution treatment	The expression of lncRNA TCONS_00202959 was decreased in the AF group compared to the control group.	30575932
502	Rat	TCONS_00296056	lncRNA	lipopolysaccharide (LPS)	heart failure (HF)	myocardium	lipopolysaccharide (LPS) treatment	downregulated	30119177
503	Rat	TCONS-00088786	lncRNA	TGF-¦Â	renal fibrosis	rat renal tubular epithelial NRK-52E cells	TGF-¦Â treatment	upregulated	28912732
504	Rat	TCONS-01496394	lncRNA	TGF-¦Â	renal fibrosis	rat renal tubular epithelial NRK-52E cells	TGF-¦Â treatment	upregulated	28912732
505	Rat	THRIL	lncRNA	geniposide (GEN)	myocardial infarction (MI)	H9c2 cells	Geniposide (GEN) treatment	downregulated	30953616
506	Rat	THRIL	lncRNA	hypoxia	myocardial infarction (MI)	H9C2 cells	hypoxia induce	upregulated	29745968
507	Rat	THRIL	lncRNA	hypoxia	myocardial infarction (MI)	H9c2 cells	hypoxia treatment	Hypoxia induced an increase of THRIL but a reduction of miR-99a and Brg1.	29745968
508	Rat	THRIL	lncRNA	hypoxia	myocardial infarction (MI)	H9c2 cells	hypoxia induce	upregulated	30953616
509	Rat	TINCR	lncRNA	doxorubicin (DOX)	cardiotoxicity	Primary neonatal rat cardiomyocytes (PNRC) and H9c2 cells	Doxorubicin (DOX) treatment	upregulated	31445005
510	Rat	TINCR	lncRNA	hypoxia/reoxygenation (H/R)	ischemia/reperfusion (I/R) injury	H9c2 cells	hypoxia/reoxygenation (H/R) treatment	"MpostC-induced upregulated of TINCR protects cardiomyocytes from I/R injury via inhibiting degradation and ubiquitination of FGF1, and subsequently activating PKC¦Å signaling pathway."	32176291
511	Rat	TNFRSF17	lncRNA	hypoxia	hypoxic/ischemic brain damage (HIBD)	neonatal rat brain after HIBD	hypoxia induce	downregulated	31949607
512	Rat	TTTY15	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	ischemic stroke (IS)	PC12 cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	The results of the present study revealed that TTTY15 expression was upregulated in OGD/R-treated PC12 cells	33791020
513	Rat	TUG1	lncRNA	diosmetin (DIOS)	acute kidney injury (AKI)	RMC cells	diosmetin (DIOS) treatment	upregulated	33182044
514	Rat	TUG1	lncRNA	lipopolysaccharide (LPS)	acute kidney injury (AKI)	RMC cells	lipopolysaccharide (LPS) treatment	downregulated	33182044
515	Rat	TUG1	lncRNA	zhenbao pill	acute spinal cord injury (ASCI)	cultured CD4+ T cells	Zhenbao Pill treatment	upregulated	30287503
516	Rat	TUG1	lncRNA	metformin (Met)	atherosclerosis (AS)	aortic root tissue	Metformin treatment	Metformin prevent AS by activating the AMPK/mTOR pathway via lncRNA TUG1.	32099330
517	Rat	TUG1	lncRNA	angiotensin II (Ang II)	cardiac hypertrophy	H9c2 cells	angiotensin II (Ang II) treatment	Silencing TUG1 attenuated Ang II-induced cardiac hypertrophy.	31183682
518	Rat	TUG1	lncRNA	angiotensin II (Ang II)	cardiac hypertrophy	Primary cardiomyocytes	angiotensin II (Ang II) treatment	Our data indicated that TUG1 was upregulated and miR-497 was downregulated in the TAC rat model and Ang II-induced cardiomyocytes.	33817315
519	Rat	TUG1	lncRNA	hypoxia	cell damage	H9c2 cells	hypoxia treatment	downregulated	29864957
520	Rat	TUG1	lncRNA	sacubitril/valsartan (LCZ696)	chemotherapy-induced testicular atrophy	testicular	LCZ696 treatment	"LCZ696 increased lncRNA TUG1 expression, improved sperm characteristics, hormonal profile, testicular function, antioxidant defences, and Bcl-2"	32197949
521	Rat	TUG1	lncRNA	high glucose (HG)	diabetic nephropathy (DN)	Mesangial cells	high glucose treatment	downregulated	31539141
522	Rat	TUG1	lncRNA	high glucose (HG)	diabetic nephropathy (DN)	NRK-52E cells	high glucose treatment	downregulated	31933879
523	Rat	TUG1	lncRNA	streptozocin (STZ)	diabetic nephropathy (DN)	kidney tissues	streptozocin (STZ) treatment	downregulated	31539141
524	Rat	TUG1	lncRNA	hypoxia	hypoxia-induced cardiac dysfunctions	H9c2 cells	hypoxia treatment	Hypoxia treatment significantly increased the expression level of TUG1.	29207102
525	Rat	TUG1	lncRNA	H2O2	myocardial infarction (MI)	cultured cardiomyocytes	H2O2 treatment	upregulated	31787746
526	Rat	TUG1	lncRNA	hypoxia	myocardial ischaemic injury	cardiomyocyte cell line H9c2	hypoxia	upregulated	29207102
527	Rat	TUG1	lncRNA	hypoxia/reoxygenation (H/R)	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9c2 cells	hypoxia/reoxygenation (H/R) treatment	TUG1 silence ameliorated H/R-induced cardiomyocytes injury through regulating miR-532-5p/Sox8 axis.	32833900
528	Rat	TUG1	lncRNA	lipopolysaccharide (LPS)	myocarditis	H9c2 cells	lipopolysaccharide (LPS) treatment	TUG1 expression was downregulated in LPS-injured H9c2 cells.	29518613
529	Rat	TUG1	lncRNA	ketamine	neurotoxicity	primary rat hippocampal neurons	Ketamine (KET) treatment	"small interfering TUG1 (siTUG1) decreased KET-induced hippocampal neurons apoptosis and ROS level, and increased hippocampal neurons viability."	30995880
530	Rat	TUG1	lncRNA	lipopolysaccharide (LPS)	sepsis-induced acute kidney injury	rat mesangial cells (RMCs)	lipopolysaccharide (LPS) treatment	downregulated	30834562
531	Rat	TUG1	lncRNA	lipopolysaccharide (LPS)	spinal cord injury (SCI)	?PC-12 cell	lipopolysaccharide (LPS) treatment	"?LPS-induced decrease of cell viability, increase of apoptosis and release of IL-6 and TNF-¦Á were mitigated by TUG1 overexpression."	31326411
532	Rat	uc.229	lncRNA	manganese (Mn)	neurotoxicity	hippocampal neurons	Manganese (Mn) treatment	downregulated	26745496
533	Rat	uc.242	lncRNA	angiotensin II (Ang II)	cardiac hypertrophy	Primary cardiomyocytes	angiotensin II (Ang II) treatment	upregulated	33229398
534	Rat	uc.242	lncRNA	angiotensin II (Ang II)	cardiac hypertrophy	primary cardiomyocytes	angiotensin II (Ang II) treatment	upregulated	33229398
535	Rat	uc.412	lncRNA	TGF-¦Â1	cell proliferation	The rat mesangial cell line RMC	transforming growth factor ¦Â1 treatment	upregulated	31638227
536	Rat	uc.48	lncRNA	high fat diet (HFD)	diabetic neuropathic pain (DNP)	Sprague-Dawley rats	high fat diet (HFD) feed	upregulated	31966886
537	Rat	uc.48+	lncRNA	high fat diet (HFD)	myocardial ischemia/reperfusion (I/R) injury (MIRI)	rat myocardium	high fat diet (HFD) feed	upregulated	30417395
538	Rat	uc.48+	lncRNA	hypoxia	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9c2 cells	hypoxia induce	upregulated	30417395
539	Rat	uc.48+	lncRNA	high fat diet (HFD)	myocardial ischemia/reperfusion (I/R) injury (MIRI)	left ventricular tissue	high fat diet (HFD) feed	uc.48+ was upregulated in HFD I/R myocardium.	30417395
540	Rat	uc.80-	lncRNA	chronic unpredictable mild stress (CUMS)	depression	hippocampus	chronic unpredictable mild stress (CUMS) treatment	uc.80- was downregulated in hippocampus of depressed rats.	32780551
541	Rat	UCA1	lncRNA	lithium chloride and pilocarpine	epilepsy	brain tissues	lithium chloride-pilocarpine treatment	upregulated	28742194
542	Rat	UCA1	lncRNA	pilocarpine	epilepsy	hippocampus; hippocampal neurons	pilocarpine treatment	"The lncRNA UCA1 and Nrf2 were downregulated in epileptiform hippocampal tissues and neurons, while the miR-495 was upregulated"	29608952
543	Rat	UCA1	lncRNA	hypoxia	hypoxia-induced injury	neuronal pheochromocytoma (PC)-12 cells	hypoxia treatment	upregulated	319666702
544	Rat	UCA1	lncRNA	hypoxia	ischemia/reperfusion (I/R) injury	H9C2 cells	hypoxia induce	downregulated	30877641
545	Rat	UCA1	lncRNA	hypoxia	myocardial infarction (MI)	neonatal rat cardiomyocytes	hypoxia induce	downregulated	30998966
546	Rat	UCA1	lncRNA	hypoxia/reoxygenation (H/R)	myocardial infarction (MI)	cardiomyocytes	hypoxia/reoxygenation (H/R) treatment	lncUCA1 might protect cardiomyocyte against H/R induced apoptosis by suppressing miR-143 and modulated the following downstream MDM2/p53 signaling pathway.	30998966
547	Rat	UCA1	lncRNA	6-hydroxydopamine (6-OHDA)	parkinson's disease (PD)	dopaminergic neurons	6-hydroxydopamine (6-OHDA) treatment	upregulated	31301558
548	Rat	UCA1	lncRNA	kainic acid (KA)	temporal lobe epilepsy (TLE)	hippocampal astrocyte	kainic acid (KA) treatment	UCA1 inhibited hippocampal astrocyte activation and JAK/STAT/GLAST expression in TLE rats and improved the adverse reactions caused by epilepsy.	31909503
549	Rat	Urgcp-002	lncRNA	letrozole	polycystic ovarian syndrome (PCOS)	ovarian tissues	letrozole treatment	upregulated	29505837
550	Rat	URIDS	lncRNA	advanced glycation end product (AGE)	diabetic foot ulcer (DFU)	dermal fibroblasts	advanced glycation end products (AGEs) treatment	lnc-URIDS was highly expressed in diabetic skin and dermal fibroblasts treated with advanced glycation end products (AGEs).	32801140
551	Rat	XIST	lncRNA	hypoxia	cardiac injury	H9c2 cells	hypoxia induce	Hypoxic H9c2 cells demonstrated a decrease in their migration and invasion abilities and lncRNA XIST expression.	31887421
552	Rat	XIST	lncRNA	hypoxia	acute myocardial infarction (AMI)	H9c2 cells	hypoxia treatment	"XIST protects cardiomyocytes from hypoxia-induced injury by mediating miR-150-5p/Bax axis, suggesting that XIST is an important target for AMI treatment."	32096185
553	Rat	XIST	lncRNA	amyloid-¦Â (A¦Â) 25-35	Alzheimer's disease (AD)	Primary hippocampal neuron	amyloid-¦Â (A¦Â) 25-35 treatment	A¦Â25-35 treatment increased XIST expression in hippocampal neurons.	31949779
554	Rat	XIST	lncRNA	hypoxia	cardiac injury	H9c2 cells	hypoxia treatment	Hypoxic H9c2 cells demonstrated a decrease in XIST expression.	31887421
555	Rat	XIST	lncRNA	hypoxia	cardiac injury	H9c2 cells	hypoxia exposure	"XIST expressions of cardiomyocyte line, H9c2 were apparently suppressed by long-time hypoxia exposure under low glucose supply."	32415544
556	Rat	XIST	lncRNA	ioversol	contrast-induced nephropathy (CIN)	kidney tissues	ioversol treatment	upregulated	33387208
557	Rat	XIST	lncRNA	lipopolysaccharide (LPS)	epilepsy	CTX-TNA2 (CRL-2006) astrocyte cell line	lipopolysaccharide (LPS) treatment	upregulated	33776905
558	Rat	XIST	lncRNA	pentylenetetrazol (PTZ)	epilepsy	dorsal hippocampus	pentylenetetrazol treatment	upregulated	33776905
559	Rat	XIST	lncRNA	phenylephrine (PE)	hypertrophy	cardiomyoblast H9c2 cells	phenylephrine (PE) induce treatment	The expression of XIST was significantly upregulated in PE-treated cardiomyocytes Knockdown of XIST attenuated PE-induced cardiomyocyte hypertrophy	30605239
560	Rat	XIST	lncRNA	complete freund's adjuvant (CFA)	inflammatory pain	dorsal root ganglion (DRG)	complete Freund's adjuvant (CFA) treatment	upregulated	30129228
561	Rat	XIST	lncRNA	hypoxia/reoxygenation (H/R)	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9C2 cells	hypoxia/reoxygenation (H/R) induce	upregulated	31734557
562	Rat	XIST	lncRNA	chronic constriction injury (CCI)	neuropathic pain (NP)	rats	chronic constriction injury (CCI) induce	upregulated	29115665
563	Rat	XIST	lncRNA	1-methyl-4-phenylpyridinium (MPP+)	parkinson's disease (PD)	PC-12 cells	1-methyl-4-phenylpyridinium (MPP+) treatment	upregulated	33494069
