ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
467	Pig	ssc-miR-124	miRNA	herpes simplex virus 2 (HSV-2)	genital herpes	epithelial tissues from guinea pigs	infect with HSV2	upregulated	28962197
468	Pig	ssc-miR-1245b-3p	miRNA	herpes simplex virus 2 (HSV-2)	genital herpes	epithelial tissues from guinea pigs	infect with HSV2	upregulated	28962197
469	Pig	ssc-miR-1245b-5p	miRNA	herpes simplex virus 2 (HSV-2)	genital herpes	epithelial tissues from guinea pigs	infect with HSV2	upregulated	28962197
470	Pig	ssc-miR-125b	miRNA	hyaluronan (HA)	acute cartilage injury	acute cartilage injury porcine	acute cartilage injury porcine treatment	upregulated	29986604
471	Pig	ssc-miR-125b-5p	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	porcine reproductive and respiratory syndrome virus (PRRSV) infection	indigenous Chinese Tongcheng pigs alveolar macrophages	infect with PRRSV treatment	dysregulatedin alveolar macrophages	28971377
472	Pig	ssc-miR-127	miRNA	3-isobutyl-1-methylxanthine (IBMX)-dexamethasone-insulin cocktail	adipogenesis	Porcine preadipocyte	3©\isobutyl©\1©\methylxanthine (IBMX)©\dexamethasone©\insulin cocktail treatment	miR-127 expression levels decreased during cell proliferation.	31206669
473	Pig	ssc-miR-127	miRNA	insulin	adipogenesis	Porcine preadipocyte	insulin treatment	"miR©\127 levels increased in the early period (days 0¨C2) of cell differentiation, before dropping dramatically."	31206669
474	Pig	ssc-miR-127	miRNA	cardio-pulmonary bypass (CPB)	lung injury	lung	cardiopulmonary bypass (CPB) treatment	dysregulated	25347932
475	Pig	ssc-miR-128	miRNA	dexamethasone (DEX)	abnormal lipid accumulation	pig preadipocytes	dexamethasone (Dex) treatment	upregulated	30394333
476	Pig	ssc-miR-128	miRNA	dexamethasone (DEX)	lipid accumulation	pig preadipocytes	dexamethasone (DEX) treatment	upregulated	30394333
477	Pig	ssc-miR-1307	miRNA	foot-and-mouth disease virus (FMDV)	foot-and-mouth disease (FMD)	porcine kidney cell line PK-15	foot-and-mouth disease virus (FMDV) infection	upregulated	31306911
478	Pig	ssc-miR-130a-3p	miRNA	brucella.suis	innate immune response	porcine alveolar macrophages (PAMs)	brucella.suis infection	upregulated	29387067
479	Pig	ssc-miR-130b	miRNA	dexamethasone (DEX)	lipid accumulation	porcine preadipocytes	dexamethasone (DEX) treatment	upregulated	29152131
480	Pig	ssc-miR-132	miRNA	lipopolysaccharide (LPS)	gastrocnemius muscle inflammation	gastrocnemius muscle	lipopolysaccharide (LPS) treatment	upregulated	33232194
481	Pig	ssc-miR-132	miRNA	ochratoxin A (OTA)	toxic effects in renal proximal tubular epithelial cells	porcine renal proximal tubular cells	Ochratoxin A (OTA) treatment	upregulated	23281030
482	Pig	ssc-miR-133a	miRNA	sildenafil	ventricular fibrillation	cardiac	sildenafil treatment	"sildenafil treatment inhibited the increases in the microRNA-1 levels, but alleviated the decreases in the microRNA-133a levels"	26040988
483	Pig	ssc-miR-135a	miRNA	lipopolysaccharide (LPS)	gastrocnemius muscle inflammation	gastrocnemius muscle	lipopolysaccharide (LPS) treatment	downregulated	33232194
484	Pig	ssc-miR-136	miRNA	coronary microembolization (CME)	"proliferation, apoptosis, coronary microembolization"	Bama mini-pigs	CME treatment	downregulated	28968594
485	Pig	ssc-miR-140	miRNA	hyaluronan (HA)	acute cartilage injury	acute cartilage injury porcine	acute cartilage injury porcine treatment	upregulated	29986604
486	Pig	ssc-miR-140-5p	miRNA	clostridium perfringens (C. perfringens) type C	piglet diarrhea	IPEC-J2 cells	Clostridium perfringens (C. perfringens) type C infection	ssc-miR-140-5p was significantly increased in piglets with diarrhea.	32905904
487	Pig	ssc-miR-142-3p	miRNA	coronary microembolization (CME)	"proliferation, apoptosis, coronary microembolization"	Bama mini-pigs	CME treatment	downregulated	28968594
488	Pig	ssc-miR-142-5p	miRNA	actinobacillus pleuropneumoniae	actinobacillus pleuropneumoniae infection	lung tissue	Actinobacillus pleuropneumoniae infection	downregulated	22953717
489	Pig	ssc-miR-143-3p	miRNA	actinobacillus pleuropneumoniae	actinobacillus pleuropneumoniae infection	lung tissue	Actinobacillus pleuropneumoniae infection	downregulated	22953717
490	Pig	ssc-miR-145	miRNA	lipopolysaccharide (LPS)	gastrocnemius muscle inflammation	gastrocnemius muscle	lipopolysaccharide (LPS) treatment	upregulated	33232194
491	Pig	ssc-miR-145	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	innate immunity	porcine alveolar macrophages	infect with PRRSV treatment	upregulated	29387185
492	Pig	ssc-miR-145	miRNA	cardio-pulmonary bypass (CPB)	lung injury	lung	cardiopulmonary bypass (CPB) treatment	dysregulated	25347932
493	Pig	ssc-miR-145	miRNA	respiratory syndrome virus (PRRSV)	respiratory syndrome virus (PRRSV) infection	primary porcine alveolar macrophages (PAMs)	respiratory syndrome virus (PRRSV) treatment	upregulated	29387185
494	Pig	ssc-miR-145-5p	miRNA	conjugated linoleic acid (CLA)	lipogenesis	pigs fat tissues	1.5% CLA to the pig diet	dysregulatedin fat tissues	29027986
495	Pig	ssc-miR-146a	miRNA	hyaluronan (HA)	acute cartilage injury	acute cartilage injury porcine	acute cartilage injury porcine treatment	upregulated	29986604
496	Pig	ssc-miR-146a	miRNA	IL-1¦Â	osteoarthritis (OA)	chondrocytes	IL-1¦Â treatment	upregulated	26505891
497	Pig	ssc-miR-146a	miRNA	brucella.suis	innate immune response	chondrocytes	brucella.suis infection	upregulated	29387067
498	Pig	ssc-miR-146a	miRNA	inflammatory cytokines	osteoarthritis (OA)	bone tissues	Inflammatory cytokines treatment	upregulated	26505891
499	Pig	ssc-miR-146a-5p	miRNA	conjugated linoleic acid (CLA)	lipogenesis	pigs fat tissues	1.5% CLA to the pig diet	dysregulatedin fat tissues	29027986
500	Pig	ssc-miR-146a-5p	miRNA	lipopolysaccharide (LPS)	skeletal muscle development and disease	weaned pig skeletal muscle	lipopolysaccharide (LPS) treatment	upregulated	26389897
501	Pig	ssc-miR-146b	miRNA	conjugated linoleic acid (CLA)	lipogenesis	pigs fat tissues	1.5% CLA to the pig diet	dysregulatedin fat tissues	29027986
502	Pig	ssc-miR-147	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	porcine reproductive and respiratory syndrome virus (PRRSV) infection	porcine alveolar macrophages (PAMs)	Porcine Reproductive and Respiratory Syndrome Virus (PRRSV) infection treatment	downregulated	24339989
503	Pig	ssc-miR-148a	miRNA	actinobacillus pleuropneumoniae	actinobacillus pleuropneumoniae infection	lung tissue	Actinobacillus pleuropneumoniae infection	downregulated	22953717
504	Pig	ssc-miR-150	miRNA	herpes simplex virus 2 (HSV-2)	genital herpes	epithelial tissues from guinea pigs	infect with HSV2	upregulated	28962197
505	Pig	ssc-miR-150	miRNA	2-hydroxy-(4-methylthio)butanoic acid (HMB)	hyperhomocysteinemia (HHcy)	liver	2-hydroxy-(4-methylthio)butanoic acid (HMB) treatment	downregulated	27648945
506	Pig	ssc-miR-155-5p	miRNA	"1,25-dihydroxyvitamin D 3 (calcitriol)"	innate immune response	rotavirus (RV)-infected DLY pig jejunum tissues and IPEC-J2 cells	"1,25-dihydroxyvitamin D 3 (calcitriol) treatment"	downregulated	31330869
507	Pig	ssc-miR-155-5p	miRNA	rotavirus (RV)	innate immune response	DLY pig jejunum tissues and IPEC-J2 cells	rotavirus (RV) infection treatment	upregulated	31330869
508	Pig	ssc-miR-17-5pi	miRNA	vacuum sealing drainage (VSD)	seawater-immersed blast-injury wounds (SIBIW)	seawater-immersed blast-injury wounds (SIBIW) pigs SIBIW granulation tissues	VSD treatment	upregulated in SIBIW granulation tissues	28450946
509	Pig	ssc-miR-181	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	porcine reproductive and respiratory syndrome virus (PRRSV) infection	indigenous Chinese Tongcheng pigs alveolar macrophages	infect with PRRSV treatment	dysregulatedin alveolar macrophages	28971377
510	Pig	ssc-miR-181a	miRNA	TGF-¦Â3	chondrogenesis	peripheral blood mesenchymal stem cell (PBMSCs)	TGF-¦Â3 treatment	upregulated	31938188
511	Pig	ssc-miR-181a	miRNA	brucella.suis	innate immune response	porcine alveolar macrophages (PAMs)	brucella.suis infection	upregulated	29387067
512	Pig	ssc-miR-181b	miRNA	brucella.suis	innate immune response	porcine alveolar macrophages (PAMs)	brucella.suis infection	upregulated	29387067
513	Pig	ssc-miR-181d-5p	miRNA	2-hydroxy-(4-methylthio)butanoic acid (HMB)	hyperhomocysteinemia (HHcy)	liver	2-hydroxy-(4-methylthio)butanoic acid (HMB) treatment	downregulated	27648945
514	Pig	ssc-miR-183	miRNA	lipopolysaccharide (LPS)	oxidative stress	hippocampus	lipopolysaccharide (LPS) treatment	LPS-treated piglets had lower expression of miR-183.	32165261
515	Pig	ssc-miR-200c	miRNA	ochratoxin A (OTA)	toxic effects in renal proximal tubular epithelial cells	porcine renal proximal tubular cells	Ochratoxin A (OTA) treatment	upregulated	23281030
516	Pig	ssc-miR-204	miRNA	cardio-pulmonary bypass (CPB)	lung injury	lung	cardiopulmonary bypass (CPB) treatment	dysregulated	25347932
517	Pig	ssc-miR-205	miRNA	brain-derived neurotrophic factor (BDNF)	maturation of oocytes	oocytes	brain-derived neurotrophic factor (BDNF) treatment	downregulated	26838466
518	Pig	ssc-miR-206	miRNA	conjugated linoleic acid (CLA)	lipogenesis	pigs fat tissues	1.5% CLA to the pig diet	dysregulatedin fat tissues	29027986
519	Pig	ssc-miR-20a	miRNA	growth hormone releasing hormone (GHRH)	growth hormone (GH)?secretion regulation	Primary porcine anterior pituitary cells	were 10 nmol/L GHRH or 100 nmol/L CST treatment	downregulated	25613666
520	Pig	ssc-miR-21	miRNA	conjugated linoleic acid (CLA)	lipogenesis	pigs fat tissues	1.5% CLA to the pig diet	dysregulatedin fat tissues	29027986
521	Pig	ssc-miR-21	miRNA	cardio-pulmonary bypass (CPB)	lung injury	lung	cardiopulmonary bypass (CPB) treatment	dysregulated	25347932
522	Pig	ssc-miR-21	miRNA	ochratoxin A (OTA)	ochratoxin A (OTA) nephrotoxicity	LLC-PK1 cell line2	OTA treatment	upregulated	28089712
523	Pig	ssc-miR-22	miRNA	hyaluronan (HA)	acute cartilage injury	acute cartilage injury porcine	acute cartilage injury porcine treatment	upregulated	29986604
524	Pig	ssc-miR-22	miRNA	transmissible gastroenteritis virus (TGEV)	transmissible gastroenteritis (TGE)	porcine intestinal epithelial cell line (IPEC-J2)	TGEV infection treatment	mPTP opening of IPEC-J2 was occured during TGEV infection and suppressed by circEZH2 via attaching miR-22	31592229
525	Pig	ssc-miR-221-3p	miRNA	avian leukosis virus (ALV-J)	avian influenza virus (AIV) infection	porcine alveolar macrophage (PAM)	avian leukosis virus (ALV-J) inhection	downregulated	32907982
526	Pig	ssc-miR-221-5p	miRNA	lipopolysaccharide (LPS)	skeletal muscle development and disease	weaned pig skeletal muscle	lipopolysaccharide (LPS) treatment	upregulated	26389897
527	Pig	ssc-miR-222	miRNA	avian leukosis virus (ALV-J)	avian influenza virus (AIV) infection	porcine alveolar macrophage (PAM)	avian leukosis virus (ALV-J) inhection	downregulated	32907982
528	Pig	ssc-miR-222	miRNA	transmissible gastroenteritis virus (TGEV)	transmissible gastroenteritis virus (TGEV) infection	PK-15 cells	Transmissible gastroenteritis virus (TGEV) infection treatment	upregulated	30257878
529	Pig	ssc-miR-223	miRNA	selenium (Se)	vascular disease	aorta	Selenium (Se) treatment	Se deficiency in porcine arteries can induce inflammation through miR-223/NLRP3	33241567
530	Pig	ssc-miR-224	miRNA	lipopolysaccharide (LPS)	gastrocnemius muscle inflammation	gastrocnemius muscle	lipopolysaccharide (LPS) treatment	upregulated	33232194
531	Pig	ssc-miR-23-3p	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	porcine reproductive and respiratory syndrome virus (PRRSV) infection	indigenous Chinese Tongcheng pigs alveolar macrophages	infect with PRRSV treatment	dysregulatedin alveolar macrophages	28971377
532	Pig	ssc-miR-24-3p	miRNA	growth hormone releasing hormone (GHRH)	growth hormone (GH)?secretion regulation	Primary porcine anterior pituitary cells	were 10 nmol/L GHRH or 100 nmol/L CST treatment	downregulated	25613666
533	Pig	ssc-miR-26a	miRNA	growth hormone releasing hormone (GHRH)	growth hormone (GH)?secretion regulation	Primary porcine anterior pituitary cells	were 10 nmol/L GHRH or 100 nmol/L CST treatment	downregulated	25613666
534	Pig	ssc-miR-26a	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	innate immunity	porcine alveolar macrophages	infect with PRRSV treatment	upregulated	29387185
535	Pig	ssc-miR-26a	miRNA	respiratory syndrome virus (PRRSV)	respiratory syndrome virus (PRRSV) infection	primary porcine alveolar macrophages (PAMs)	respiratory syndrome virus (PRRSV) treatment	upregulated	29387185
536	Pig	ssc-miR-26a-5p	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	porcine reproductive and respiratory syndrome virus (PRRSV) infection	indigenous Chinese Tongcheng pigs alveolar macrophages	infect with PRRSV treatment	dysregulatedin alveolar macrophages	28971377
537	Pig	ssc-miR-27a	miRNA	leucine	skeletal muscle development	Porcine myoblasts	leucine treatment	downregulated	30449288
538	Pig	ssc-miR-27b	miRNA	hyaluronan (HA)	acute cartilage injury	acute cartilage injury porcine	acute cartilage injury porcine treatment	upregulated	29986604
539	Pig	ssc-miR-27b	miRNA	IL-1¦Â	osteoarthritis (OA)	chondrocytes	IL-1¦Â treatment	downregulated	26505891
540	Pig	ssc-miR-27b	miRNA	inflammatory cytokines	osteoarthritis (OA)	chondrocytes	Inflammatory cytokines treatment	upregulated	26505891
541	Pig	ssc-miR-296-3p	miRNA	2-hydroxy-(4-methylthio)butanoic acid (HMB)	hyperhomocysteinemia (HHcy)	liver	2-hydroxy-(4-methylthio)butanoic acid (HMB) treatment	downregulated	27648945
542	Pig	ssc-miR-29c	miRNA	ochratoxin A (OTA)	ochratoxin A (OTA) nephrotoxicity	LLC-PK1 cell line2	OTA treatment	downregulated	28089712
543	Pig	ssc-miR-301a-3p	miRNA	brucella.suis	innate immune response	porcine alveolar macrophages (PAMs)	brucella.suis infection	upregulated	29387067
544	Pig	ssc-miR-30c	miRNA	iohexol	contrast-induced acute kidney injury (CIAKI)	kidney tissues	iohexol treatment	upregulated	32682254
545	Pig	ssc-miR-30c-3p	miRNA	coronary microembolization (CME)	"proliferation, apoptosis, coronary microembolization"	Bama mini-pigs	CME treatment	upregulated	28968594
546	Pig	ssc-miR-323	miRNA	coronary microembolization (CME)	"proliferation, apoptosis, coronary microembolization"	Bama mini-pigs	CME treatment	upregulated	28968594
547	Pig	ssc-miR-338	miRNA	lipopolysaccharide (LPS)	porcine adrenal gland inflammation	adrenal gland tissues	lipopolysaccharide (LPS) treatment	Treatment with LPS alone extremely significantly decreased ssc-miR-338 levels.	32671106
548	Pig	ssc-miR-342-5p	miRNA	herpes simplex virus 2 (HSV-2)	genital herpes	epithelial tissues from guinea pigs	infect with HSV2	upregulated	28962197
549	Pig	ssc-miR-34a	miRNA	hyaluronan (HA)	acute cartilage injury	acute cartilage injury porcine	acute cartilage injury porcine treatment	upregulated	29986604
550	Pig	ssc-miR-34a	miRNA	lipopolysaccharide (LPS)	gastrocnemius muscle inflammation	gastrocnemius muscle	lipopolysaccharide (LPS) treatment	upregulated	33232194
551	Pig	ssc-miR-34a	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	innate immunity	porcine alveolar macrophages	infect with PRRSV treatment	upregulated	29387185
552	Pig	ssc-miR-34a	miRNA	respiratory syndrome virus (PRRSV)	respiratory syndrome virus (PRRSV) infection	primary porcine alveolar macrophages (PAMs)	respiratory syndrome virus (PRRSV) treatment	upregulated	29387185
553	Pig	ssc-miR-361-3p	miRNA	hypothalamic gonadotropin-releasing hormone (GnRH)	pituitary gonadotrope FSH secretion	pituitary cells	Hypothalamic gonadotropin-releasing hormone (GnRH)?treatment	downregulated	23451171
554	Pig	ssc-miR-370	miRNA	lipopolysaccharide (LPS)	gastrocnemius muscle inflammation	gastrocnemius muscle	lipopolysaccharide (LPS) treatment	downregulated	33232194
555	Pig	ssc-miR-370	miRNA	coronary microembolization (CME)	"proliferation, apoptosis, coronary microembolization"	Bama mini-pigs	CME treatment	upregulated	28968594
556	Pig	ssc-miR-374	miRNA	dexamethasone (DEX)	primary cultures of porcine adipocytes	primary porcine preadipocytes	dexamethasone (DEX) treatment	upregulated	23468252
557	Pig	ssc-miR-376a-5p	miRNA	coronary microembolization (CME)	"proliferation, apoptosis, coronary microembolization"	Bama mini-pigs	CME treatment	upregulated	28968594
558	Pig	ssc-miR-378-3p	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	porcine reproductive and respiratory syndrome virus (PRRSV) infection	indigenous Chinese Tongcheng pigs alveolar macrophages	infect with PRRSV treatment	dysregulatedin alveolar macrophages	28971377
559	Pig	ssc-miR-425-3p	miRNA	coronary microembolization (CME)	"proliferation, apoptosis, coronary microembolization"	Bama mini-pigs	CME treatment	upregulated	28968594
560	Pig	ssc-miR-4331	miRNA	transmissible gastroenteritis virus (TGEV)	transmissible gastroenteritis virus (TGEV) infection	porcine kidney (PK-15) cells	infect with TGEV treatment	upregulated	29217619
561	Pig	ssc-miR-4331-5p	miRNA	foot-and-mouth disease virus (FMDV)	foot-and-mouth disease (FMD)	PK-15 cells	foot and mouth virus (FMDV) treatment	FMDV infection directly upregulates miR-4331-5p expression.	32574680
562	Pig	ssc-miR-491	miRNA	coronary microembolization (CME)	"proliferation, apoptosis, coronary microembolization"	Bama mini-pigs	CME treatment	upregulated	28968594
563	Pig	ssc-miR-493-5p	miRNA	coronary microembolization (CME)	"proliferation, apoptosis, coronary microembolization"	Bama mini-pigs	CME treatment	upregulated	28968594
564	Pig	ssc-miR-592	miRNA	herpes simplex virus 2 (HSV-2)	genital herpes	epithelial tissues from guinea pigs	infect with HSV2	upregulated	28962197
565	Pig	ssc-miR-874	miRNA	coronary microembolization (CME)	"proliferation, apoptosis, coronary microembolization"	Bama mini-pigs	CME treatment	upregulated	28968594
566	Pig	ssc-miR-92b-5p	miRNA	coronary microembolization (CME)	"proliferation, apoptosis, coronary microembolization"	Bama mini-pigs	CME treatment	upregulated	28968594
567	Pig	ssc-miR-c89	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	porcine reproductive and respiratory syndrome virus (PRRSV) infection	porcine alveolar macrophages (PAMs)	porcine reproductive and respiratory syndrome virus (PRRSV) infection treatment	upregulated	31478827
568	Pig	ssc-miR-106-5p	miRNA	lipopolysaccharide (LPS)	bacterial-induced endometritis	sow endometrial epithelial cells (EECs)	lipopolysaccharide (LPS) treatment	downregulated	31242957
569	Pig	ssc-miR-1249	miRNA	lipopolysaccharide (LPS)	bacterial-induced endometritis	sow endometrial epithelial cells (EECs)	lipopolysaccharide (LPS) treatment	upregulated	31242957
570	Pig	ssc-miR-127	miRNA	lipopolysaccharide (LPS)	bacterial-induced endometritis	sow endometrial epithelial cells (EECs)	lipopolysaccharide (LPS) treatment	downregulated	31242957
571	Pig	ssc-miR-199a-3p	miRNA	lipopolysaccharide (LPS)	bacterial-induced endometritis	sow endometrial epithelial cells (EECs)	lipopolysaccharide (LPS) treatment	downregulated	31242957
572	Pig	ssc-miR-199a-5p	miRNA	lipopolysaccharide (LPS)	bacterial-induced endometritis	sow endometrial epithelial cells (EECs)	lipopolysaccharide (LPS) treatment	downregulated	31242957
573	Pig	ssc-miR-199b-3p	miRNA	lipopolysaccharide (LPS)	bacterial-induced endometritis	sow endometrial epithelial cells (EECs)	lipopolysaccharide (LPS) treatment	downregulated	31242957
574	Pig	ssc-miR-199b-5p	miRNA	lipopolysaccharide (LPS)	bacterial-induced endometritis	sow endometrial epithelial cells (EECs)	lipopolysaccharide (LPS) treatment	downregulated	31242957
575	Pig	ssc-miR-370	miRNA	lipopolysaccharide (LPS)	bacterial-induced endometritis	sow endometrial epithelial cells (EECs)	lipopolysaccharide (LPS) treatment	downregulated	31242957
576	Pig	ssc-miR-493-5p	miRNA	lipopolysaccharide (LPS)	bacterial-induced endometritis	sow endometrial epithelial cells (EECs)	lipopolysaccharide (LPS) treatment	downregulated	31242957
577	Pig	ssc-miR-758	miRNA	lipopolysaccharide (LPS)	bacterial-induced endometritis	sow endometrial epithelial cells (EECs)	lipopolysaccharide (LPS) treatment	downregulated	31242957
578	Pig	ssc-miR-140	miRNA	classical swine fever virus (CSFV)	classical swine fever virus (CSFV) infection	swine umbilical vein endothelial cells (SUVEC)	Classical swine fever virus (CSFV) infection	downregulated	32114898
579	Podophyllum	she-miR1438	miRNA	methyl jasmonate (MeJA)	oxygen species (ROS)	podophyllum hexandrum	methyl jasmonate (MeJA) treatment	downregulated	28261233
580	Podophyllum	she-miR172i	miRNA	methyl jasmonate (MeJA)	oxygen species (ROS)	podophyllum hexandrum	methyl jasmonate (MeJA) treatment	downregulated	28261233
581	Podophyllum	she-miR2275	miRNA	methyl jasmonate (MeJA)	oxygen species (ROS)	podophyllum hexandrum	methyl jasmonate (MeJA) treatment	downregulated	28261233
582	Podophyllum	she-miR35	miRNA	methyl jasmonate (MeJA)	oxygen species (ROS)	podophyllum hexandrum	methyl jasmonate (MeJA) treatment	downregulated	28261233
583	Podophyllum	she-miR8291	miRNA	methyl jasmonate (MeJA)	oxygen species (ROS)	podophyllum hexandrum	methyl jasmonate (MeJA) treatment	downregulated	28261233
584	Populus	pto-miR156k	miRNA	cold	populus under cold stress	Populus plantlets	Populus plantlets grown in vitro were treated with cold (4 ¡ãC for 8 h)	downregulated	30912003
585	Populus	pto-miR167a-d	miRNA	cold	populus under cold stress	Populus plantlets	Populus plantlets grown in vitro were treated with cold (4 ¡ãC for 8 h)	upregulated	30912003
586	Populus	pto-miR167f/g	miRNA	cold	populus under cold stress	Populus plantlets	Populus plantlets grown in vitro were treated with cold (4 ¡ãC for 8 h)	upregulated	30912003
587	Populus	pto-miR169i-m	miRNA	cold	populus under cold stress	Populus plantlets	Populus plantlets grown in vitro were treated with cold (4 ¡ãC for 8 h)	downregulated	30912003
588	Populus	pto-miR394a-5p/b-5p	miRNA	cold	populus under cold stress	Populus plantlets	Populus plantlets grown in vitro were treated with cold (4 ¡ãC for 8 h)	downregulated	30912003
589	Populus tomentosa	ptc-miR6437a	miRNA	indole-3-acetic acid (IAA)	growth of P. tomentosa	1-year-old poplar clones	indole-3-acetic acid (IAA) treatment	upregulated	31324970
590	Pyrus?pyrifolia	pyr-miR156a	miRNA	bagging treatments	red peel coloration and anthocyanin accumulation	Red Chinese sand pear (Pyrus pyrifolia) fruits	bagging treatments	downregulated	28824447
591	Pyrus?pyrifolia	pyr-miR156ba	miRNA	bagging treatments	red peel coloration and anthocyanin accumulation	Red Chinese sand pear (Pyrus pyrifolia) fruits	bagging treatments	downregulated	28824447
592	Pyrus?pyrifolia	pyr-miR156g	miRNA	bagging treatments	red peel coloration and anthocyanin accumulation	Red Chinese sand pear (Pyrus pyrifolia) fruits	bagging treatments	downregulated	28824447
593	Pyrus?pyrifolia	pyr-miR156s	miRNA	bagging treatments	red peel coloration and anthocyanin accumulation	Red Chinese sand pear (Pyrus pyrifolia) fruits	bagging treatments	downregulated	28824447
594	Pyrus?pyrifolia	pyr-miR156sa	miRNA	bagging treatments	red peel coloration and anthocyanin accumulation	Red Chinese sand pear (Pyrus pyrifolia) fruits	bagging treatments	downregulated	28824447
595	Rabbit	ocu-miR-133	miRNA	Krebs-Henseleit solution with 1 ?mol L(-1) atrial natriuretic peptide	myocardial reperfusion injury	rabbit heart tissues	Krebs-Henseleit solution with 1 ?mol L(-1) atrial natriuretic peptide treatment	upregulated	24585906
596	Rabbit	ocu-miR-133b-3p	miRNA	glucocorticoid (GC)	non-traumatic osteonecrosis of femoral head (ONFH)	bone marrow mesenchymal stem cells (BMMSCs)	glucocorticoid treatment	downregulated	33176873
597	Rabbit	ocu-miR-182	miRNA	N-methyl-D-aspartate (NMDA)	inner retinal injury	plasma	N-methyl-D-aspartate (NMDA) treatment	"Compared to pre-dosing values, the plasma levels at 4 hr after dosing with NMDA were significantly higher both for miR-182 (P < 0.05) and miR-183."	32404558
598	Rabbit	ocu-miR-183	miRNA	N-methyl-D-aspartate (NMDA)	inner retinal injury	plasma	N-methyl-D-aspartate (NMDA) treatment	"Compared to pre-dosing values, the plasma levels at 4 hr after dosing with NMDA were significantly higher both for miR-182 (P < 0.05) and miR-183."	32404558
599	Rabbit	ocu-miR-20a	miRNA	naringin	osteoblastic differentiation and inhibition of adipocyte formation	bone marrow stem cells	Naringin treatment	upregulated	26126997
600	Rabbit	ocu-miR-26b	miRNA	leptin	Alzheimer's disease (AD)	Frontal Cortex tissues	cholesterol fed rabbit model for AD treatment	upregulated	24754001
601	Rabbit	ocu-miR-451-5p	miRNA	glucocorticoid (GC)	non-traumatic osteonecrosis of femoral head (ONFH)	bone marrow mesenchymal stem cells (BMMSCs)	glucocorticoid treatment	upregulated	33176873
602	Rainbow trout	omy-miR-122b	miRNA	insulin	postprandial lipogenesis	rainbow trout liver cells	insulin treatment	upregulated	24333236
603	Rainbow trout	omy-miR-133	miRNA	estradiol-17¦Â (E2)	apoptosis	juvenile rainbow trout	estradiol-17¦Â (E2) treatment	upregulated	28011237
604	Rainbow trout	omy-miR-145	miRNA	estradiol-17¦Â (E2)	apoptosis	juvenile rainbow trout	estradiol-17¦Â (E2) treatment	downregulated	28011237
605	Rainbow trout	omy-miR-206	miRNA	estradiol-17¦Â (E2)	apoptosis	juvenile rainbow trout	estradiol-17¦Â (E2) treatment	upregulated	28011237
606	Rainbow trout	omy-miR-499	miRNA	estradiol-17¦Â (E2)	apoptosis	juvenile rainbow trout	estradiol-17¦Â (E2) treatment	downregulated	28011237
607	rainbow trout	omy-mir-122	miRNA	insulin	hepatic lipogenesis	rainbow trout hepatocytes	Insulin treatment	upregulation	24333236
608	Rhesus monkey	mml-miR-10a	miRNA	¦¤9-tetrahydrocannabinol (THC)	intestinal inflammation	Proximal duodenal	¦¤9-tetrahydrocannabinol (¦¤9-THC) treatment	upregulated	25378491
609	Rhesus monkey	mml-miR-145	miRNA	¦¤9-tetrahydrocannabinol (THC)	intestinal inflammation	Proximal duodenal	¦¤9-tetrahydrocannabinol (¦¤9-THC) treatment	upregulated	25378491
610	Rhesus monkey	mml-miR-149	miRNA	¦¤9-tetrahydrocannabinol (THC)	intestinal inflammation	Proximal duodenal	¦¤9-tetrahydrocannabinol (¦¤9-THC) treatment	upregulated	25378491
611	Rhesus monkey	mml-miR-187	miRNA	¦¤9-tetrahydrocannabinol (THC)	intestinal inflammation	Proximal duodenal	¦¤9-tetrahydrocannabinol (¦¤9-THC) treatment	upregulated	25378491
612	Rhesus monkey	mml-miR-24	miRNA	¦¤9-tetrahydrocannabinol (THC)	intestinal inflammation	Proximal duodenal	¦¤9-tetrahydrocannabinol (¦¤9-THC) treatment	upregulated	25378491
613	Rhesus monkey	mml-miR-99b	miRNA	¦¤9-tetrahydrocannabinol (THC)	intestinal inflammation	Proximal duodenal	¦¤9-tetrahydrocannabinol (¦¤9-THC) treatment	upregulated	25378491
614	Rhesus monkey	mml-miR-126	miRNA	¦Ã-rays	tissue toxicity of radiation	male and female rhesus macaques (Macaca mulatta) NHPs	¦Ã-rays treatment	"downregulated (miR-126, miR-144, miR-21) and upregulation( miR-1-3p , miR-206 )"	27907140
615	Rhesus monkey	mml-miR-1-3p	miRNA	¦Ã-rays	tissue toxicity of radiation	male and female rhesus macaques (Macaca mulatta) NHPs	¦Ã-rays treatment	"downregulated (miR-126, miR-144, miR-21) and upregulation( miR-1-3p , miR-206 )"	27907140
