ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
6977	Human	hsa-miR-31-3p	miRNA	lipopolysaccharide (LPS)	pneumonia	MRC-5 cells	lipopolysaccharide (LPS) treatment	downregulated	31793082
6978	Human	hsa-miR-31-3p	miRNA	sepsis	pneumonia	human embryonic lung fibroblast MRC-5 cell	human embryonic lung fibroblast MRC-5 cell injury irritated by lipopolysaccharide (LPS) treatment	"Silencing miR-31-3p mitigated the impacts of circANKRD36 silence on LPS-irritated MRC-5 cells Besides, MyD88 was a downstream target of miR-31-3p, and 3'UTR of IL-34 mRNA was targeted by miR-31-5p"	31793082
6979	Human	hsa-miR-31-3p	miRNA	titanium surface	implant-host tissue interactions	osteoblastic cells from human alveolar bone	osteoblastic cells from human alveolar bone treatment	dysregulated	27200092
6980	Human	hsa-miR-3148	miRNA	atropine	myopia	Human corneal epithelial cells	0.003% atropine treatment	dysregulated	31540331
6981	Human	hsa-miR-3148	miRNA	dexamethasone (DEX)	steatosis	HepG6 cells	dexamethasone (Dex) treatment	downregulated	29409992
6982	Human	hsa-miR-3149	miRNA	5-fluorouracil (5-Fu)	gastric cancer (GC)	SGC-7901 cells	5-fluorouracil (5-FU) treatment	downregulated	23525256
6983	Human	hsa-miR-3150a-3p	miRNA	melatonin	rheumatoid arthritis (RA)	human rheumatoid fibroblast-like synoviocytes	melatonin treatment	upregulated	30648758
6984	Human	hsa-miR-3150b-5p	miRNA	paclitaxel (PTX)	laryngeal cancer	laryngeal cancer cell line hep2	Paclitaxel treatment	the most markedly expression-changed	23826416
6985	Human	hsa-miR-3154	miRNA	CCAAT/enhancer binding protein delta (CEBPD)	leukemia	human monocytic leukemic cell line THP-1 and the human myeloid cell line U937	CEBPD treatment	upregulated	29120412
6986	Human	hsa-miR-3156-5p	miRNA	bevacizumab and FOLFOX	metastatic colorectal cancer (mCRC)	mCRC patients tumor tissue	bevacizumab/FOLFOX	upregulated	28693229
6987	Human	hsa-miR-31-5p	miRNA	low-intensity pulsed ultrasound (LIPUS)	bone regeneration	hMSCs	low-intensity pulsed ultrasound (LIPUS) induce	upregulated	30925808
6988	Human	hsa-miR-31-5p	miRNA	¦Ã-rays	ionizing radiation (IR) injury	whole blood samples from healthy donors extracellular vesicles (ELVs)	irradiate with 2 Gy gamma rays treatment	upregulated	28264626
6989	Human	hsa-miR-31-5p	miRNA	IL-6	colitis-associated colon cancer (CAC)	THP-1 and Caco2 cells	IL-6 treatment	upregulated	31100679
6990	Human	hsa-miR-31-5p	miRNA	tumor necrosis factor alpha (TNF-¦Á) 	colitis-associated colon cancer (CAC)	THP-1 and Caco2 cells	tumor necrosis factor alpha (TNF-¦Á) treatment	upregulated	31100679
6991	Human	hsa-miR-31-5p	miRNA	water extract of I. rotunda (WIR)	colitis-associated colon cancer (CAC)	IL-6/TNF-¦Á-treated THP-1 and Caco2 cells	water extract of I. rotunda (WIR) treatment	downregulated	31100679
6992	Human	hsa-miR-31-5p	miRNA	epidermal growth factor receptor (EGFR)	colorectal cancer (CRC)	FFPE tissues or colon cancer cell lines	epidermal growth factor receptor (EGFR) treatment	upregulated	25472647
6993	Human	hsa-miR-31-5p	miRNA	anti-EGFR therapy	colorectal cancer (CRC)	patients with CRC	anti-EGFR therapeutics treatment	upregulated	25472647
6994	Human	hsa-miR-31-5p	miRNA	cisplatin (DDP)	hepatocellular carcinoma (HCC)	HepG2 cells and Huh7 cells	cisplatin treatment	"When miR-31-5p was downregulated, the proliferation and invasion of HepG2 cells and Huh7 cells were enhanced and the cisplatin-induced apoptosis was inhibited, while LINC01234 knockdown could diminish the effects caused by miR-31-5p depletion."	31838274
6995	Human	hsa-miR-31-5p	miRNA	tumor necrosis factor alpha (TNF-¦Á) 	preeclampsia (PE)	human placental arterial vessels	tumor necrosis factor alpha (TNF-¦Á) treatment	miR-31-5p was upregulated in human endothelial cells treated with TNF¦Á	30279269
6996	Human	hsa-miR-31-5p	miRNA	protein kinase C inhibitor GF109203X	wound healing and regeneration of skin tissues.	human keratinocytes	GF109203X treatment	"upregulated ( hsa-miR-1-3p , hsa-miR-181c-5p); downregulated( hsa-miR-31-5p , hsa-let-7c-3p )"	28901412
6997	Human	hsa-miR-3162	miRNA	CCAAT/enhancer binding protein delta (CEBPD)	leukemia	human monocytic leukemic cell line THP-1 and the human myeloid cell line U937	CEBPD treatment	upregulated	29120412
6998	Human	hsa-miR-3162-3p	miRNA	human immunodeficiency virus (HIV)-1	human immunodeficiency virus (HIV)-1 infection	IIIB-MT2 cells	human immunodeficiency virus (HIV)-1 infection	downregulated	29627523
6999	Human	hsa-miR-3170	miRNA	high fat diet (HFD)	prostate cancer	PCa cells	high fat diet (HFD) feed	upregulated	27915273
7000	Human	hsa-miR-3171	miRNA	ursolic acid (UA)	breast cancer	BT474 cells	usnic acid treatment	downregulated	31549595
7001	Human	hsa-miR-3178	miRNA	temozolomide (TMZ)	glioblastoma multiforme (GBM)	U87MG cells	Temozolomide (TMZ) treatment	upregulated	27893811
7002	Human	hsa-miR-3178	miRNA	H2O2	primary open angle glaucoma (POAG)	Human trabecular meshwork cells (HTMCs)	H2O2 induced oxidative stress	"lncRNA-RP11-820 directly binds miR-3178, through which the expression of MYOD1 is regulated."	31495061
7003	Human	hsa-miR-318	miRNA	propofol (PPF)	pancreatic cancer (PC)	pancreatic cell lines Panc1 and Bxpc3	Propofol treatment	upregulated	30861616
7004	Human	hsa-miR-3180-5p	miRNA	water particulate matter 2.5 (PM2.5 )	respiratory toxicity	human alveolar epithelial cell (A549)	water particulate matter 2.5 (PM2.5 ) treatment	upregulated	26791009
7005	Human	hsa-miR-3182	miRNA	enterovirus 71 (EV71) and coxsackievirus A16 (CA16)	hand-foot-mouth disease (HFMD)	human bronchial epithelial (16HBE) cells	infect with EV71 and CA16	dysregulated	27890633
7006	Human	hsa-miR-3182	miRNA	enterovirus 71 (EV71) and coxsackievirus A16 (CA16)	hand-foot-mouth disease (HFMD)	Human bronchial epithelial (16HBE) cells	Enterovirus 71 (EV71) and coxsackievirus A16 (CA16) treatment	dysregulated	27890633
7007	Human	hsa-miR-3182	miRNA	aspirin	heart repair	mesenchymal stem cells (MSCs)	aspirin treatment	upregulated	32044414
7008	Human	hsa-miR-3184-5p	miRNA	p53 activator mithramycin A	cervical cancer (CC)	HeLa cells; SiHa cells	p53 activator Mithramycin A treatment	p53 activator Mithramycin A stimulated p53 and miR-3184-5p expression	33416166
7009	Human	hsa-miR-3188	miRNA	oxidized low density lipoprotein (ox-LDL)	atherosclerosis (AS)	human THP-1 derived macrophages	oxidized low-density lipoprotein (ox-LDL) treatment	downregulated	29442044
7010	Human	hsa-miR-3189-3p	miRNA	fenofibrate	glioblastoma multiforme (GBM)	LN-229 and U87MG cells	fenofibrate treatment	upregulated	25645911
7011	Human	hsa-miR-3195	miRNA	"(2E,6E)-2,6-bis-(4-hydroxy-3-methoxybenzylidene)-cyclohexanone (BHMC)"	breast cancer	MCF-7 cells	"(2E,6E)-2,6-bis-(4-hydroxy-3-methoxybenzylidene)-cyclohexanone (BHMC) treatment"	Microarray and qPCR analysis demonstrated that BHMC treatment would upregulate several miRNAs like miR-3195 and miR-30a-3p and downregulate miRNAs such as miR-6813-5p and miR-6132 in MCF-7 cells.	33652854
7012	Human	hsa-miR-3195	miRNA	melatonin	prostate cancer	hypoxic PC-3 cells	melatonin treatment	upregulated	25553085
7013	Human	hsa-miR-3197	miRNA	aspirin	heart repair	mesenchymal stem cells (MSCs)	aspirin treatment	upregulated	32044414
7014	Human	hsa-miR-3197	miRNA	amB with copper (II) ions (AmB-Cu2+)	renal fibrosis	normal human renal proximal tubule epithelial cells (RPTEC)	complex of AmB with copper (II) ions (AmB-Cu2+) exhibits a lower	downregulated	28534445
7015	Human	hsa-miR-3198	miRNA	ursolic acid (UA)	breast cancer	BT474 cells	usnic acid treatment	downregulated	31549595
7016	Human	hsa-miR-3198	miRNA	nicotine	wound healing	periodontal ligament-derived stem cells (PDLSC)	nicotine treatment	upregulated	23030247
7017	Human	hsa-miR-31a-5p	miRNA	high temperature	hypertrophic scars (HS)	human dermal fibroblast cells (CC-2511 cells)	CC-2511 cells were incubated at high temperature conditions (41?¡ãC-43?¡ãC for 1-3?h).	upregulated	30075370
7018	Human	hsa-miR-32	miRNA	"1,25-dihydroxyvitamin D 3 (calcitriol)"	acute myeloid leukemia (AML)	HL60-G cells and U937 cells	"1,25-dihydroxyvitamin D 3 (calcitriol) treatment"	upregulated	21816906
7019	Human	hsa-miR-32	miRNA	adriamycin (ADR)	acute myeloid leukemia (AML)	AML cell lines	adriamycin (ADR) treatment	miR-32 was identified as the downstream target of SNHG5 and miR-32 inhibitor abrogated the inhibiting effects of downregulated SNHG5 on AML cell viability.	31884339
7020	Human	hsa-miR-32	miRNA	oridonin	colorectal cancer (CRC)	"Human colorectal carcinoma cell lines HCT-116, SW620 and HT-29"	Oridonin treatment	downregulated	26054686
7021	Human	hsa-miR-32	miRNA	5-fluorouracil (5-Fu)	gastric cancer (GC)	SGC-7901 cells	5-fluorouracil (5-FU) treatment	downregulated	23525256
7022	Human	hsa-miR-32	miRNA	lipopolysaccharide (LPS)	inflammation	THP1-differentiated macrophages	lipopolysaccharide (LPS) treatment	downregulated	24062196
7023	Human	hsa-miR-32	miRNA	particulate matter (PM2.5)	lung cancer	human lung cancer cells	PM2.5 treatment	upregulated	28601662
7024	Human	hsa-miR-32	miRNA	isoliquiritigenin	nasopharyngeal carcinoma (NPC)	"nasopharyngeal carcinoma cell lines, including C666-1 and CNE2"	isoliquiritigenin treatment	downregulated	31004603
7025	Human	hsa-miR-320	miRNA	"5-Aza-2'-deoxycytidine (5-Aza-dC, decitabine)"	cholangiocarcinoma (CCA)	Two human pancreatic cancer cell lines - MiaPACA-2 £»PANC-1	"5-Aza-2'-deoxycytidine (5-Aza-dC, decitabine) treatment"	upregulated	19407485
7026	Human	hsa-miR-320	miRNA	cardio-pulmonary bypass (CPB)	acute lung injury (ALI)	blood	cardio-pulmonary bypass (CPB) treatment	upregulated	25972997
7027	Human	hsa-miR-320	miRNA	oxidized low density lipoprotein (ox-LDL)	atherosclerosis (AS)	human umbilical vein endothelial cells (HUVECs)	oxidized low-density lipoprotein (ox-LDL) treatment	downregulated	29902461
7028	Human	hsa-miR-320	miRNA	high glucose (HG)	diabetes mellitus (DM)	human umbilical vein endothelial cells (HUVECs)	high glucose (HG) treatment	miR-320 expression was significantly downregulated.	31449822
7029	Human	hsa-miR-320	miRNA	high glucose (HG)	diabetes mellitus (DM)	human umbilical vein endothelial cells (HUVECs)	high glucose (HG) treatment	downregulated	31449822
7030	Human	hsa-miR-320	miRNA	streptozocin (STZ)	diabetic retinopathy (DR)	M¨¹ller cells	streptozotocin (STZ) treatment	DR patients exhibited significantly increased expression of serum LncRNA-OGRU compared with normal individuals Streptozotocin (STZ)-challenged rats with DR also had higher OGRU expression in retinas	33762162
7031	Human	hsa-miR-320	miRNA	helicobacter pylori (H. pylori)	gastric cancer (GC)	MKN28 (human gastric epithelial cells)£»AGS (human gastric epithelial cells)	Helicobacter pylori infection	downregulated	24136787
7032	Human	hsa-miR-320	miRNA	ionizing radiation (IR)	glioblastoma multiforme (GBM)	glioma tissues; U251 cells; U87 cells	ionizing radiation (IR) treatment	downregulated	29331678
7033	Human	hsa-miR-320	miRNA	IL-1¦Â	osteoarthritis (OA)	primary chondrocytes	IL-1¦Â treatment	downregulated	30280762
7034	Human	hsa-miR-320	miRNA	high-dose steroid	steroid-induced avascular necrosis of femoral head (SANFH)	bone tissues	high-dose steroid treatment	downregulated	29551500
7035	Human	hsa-miR-3200-5p	miRNA	H2O2	oxidative stress	ARPE-19 cells	H2O2 treatment	upregulated	28707489
7036	Human	hsa-miR-3202	miRNA	cigarette smoke extract (CSE)	chronic obstructive pulmonary disease (COPD)	human T lymphocyte	cigarette smoke?extract?(CSE) treatment	downregulated	29208459
7037	Human	hsa-miR-3202	miRNA	cigarette smoke extract (CSE)	chronic obstructive pulmonary disease (COPD)	T lymphocytes	cigarette smoke extract (CSE) exposure	downregulated	29208459
7038	Human	hsa-miR-3202	miRNA	radon	lung cancer	BEAS2B cells	RADON treatment	upregulated	23294299
7039	Human	hsa-miR-320a	miRNA	acetaminophen (APAP)	acetaminophen (APAP)-induced liver injury (AILI)	children serum samples	acetaminophen(APAP) treatment	upregulated in serum samples	29067470
7040	Human	hsa-miR-320a	miRNA	acetaminophen (APAP)	acetaminophen (APAP)-induced liver injury (AILI)	HepaRG cells	acetaminophen(APAP) treatment	dysregulated	29067470
7041	Human	hsa-miR-320a	miRNA	acetaminophen (APAP)	acute liver failure (ALF)	serum	acetaminophen (APAP) treatment	hsa-miR-320a and hsa-miR-877-5p levels were significantly elevated in serum samples obtained from children with APAP overdose compared to health controls.	29067470
7042	Human	hsa-miR-320a	miRNA	alpha-1 antitrypsin (AAT)	anti-inflammatory responses	monocytes of AAT deficient (ZZ) individuals	alpha-1 antitrypsin (AAT) treatment	downregulated	29062067
7043	Human	hsa-miR-320a	miRNA	curcumin (Cur)	antioxidant defense	human ARPE-19 cells	curcumin (diferuloylmethane)? treatment	downregulated	23559849
7044	Human	hsa-miR-320a	miRNA	oxidized low density lipoprotein (ox-LDL)	atherosclerosis (AS)	Human umbilical vein endothelial cells (HUVECs)	oxidized low-density lipoprotein (ox-LDL) treatment	OIP5-AS1 knockdown modulated cell progression via regulating miR-320a/LOX1 axis in ox-LDL-treated HUVECs.	32072428
7045	Human	hsa-miR-320a	miRNA	lithium (Li)	bipolar disorder (BD)	lymphoblastoid cell lines	Lithium treatment	dysregulated	31801218
7046	Human	hsa-miR-320a	miRNA	artemisinin (ART)	breast cancer	MCF-7/Dox cells	artemisinin treatment	upregulated	28361857
7047	Human	hsa-miR-320a	miRNA	tamoxifen (TAM)	breast cancer	breast cancer cells	Tamoxifen treatment	downregulated	25736597
7048	Human	hsa-miR-320a	miRNA	¦¤Np63¦Á	cancer invasion	HaCaT and A431 cells	¦¤Np63¦Á deficiency treatment	downregulated	31515469
7049	Human	hsa-miR-320a	miRNA	oxidized low density lipoprotein (ox-LDL)	electrophilic stress response	human umbilical vein endothelial cells	oxidized low-density lipoprotein (ox-LDL) treatment	upregulated	24786516
7050	Human	hsa-miR-320a	miRNA	5-fluorouracil (5-Fu)	esophageal cancer (EC)	EAC cells;SCC cells	5-fluorouracil (5-FU) treatment	downregulated	21743970
7051	Human	hsa-miR-320a	miRNA	cisplatin (DDP)	esophageal cancer (EC)	EAC cells;SCC cells	cisplatin (DPP) treatment	downregulated	21743970
7052	Human	hsa-miR-320a	miRNA	"5-Aza-2'-deoxycytidine (5-Aza-dC, decitabine)"	gastric cancer (GC)	GC cell lines and tissues	"5-Aza-2'-deoxycytidine (5-Aza-dC, decitabine) treatment"	upregulated	31662823
7053	Human	hsa-miR-320a	miRNA	rebamipide	gastric cancer (GC)	cancer-initiating cells (C-IC)	Rebamipide treatment	upregulated	27265143
7054	Human	hsa-miR-320a	miRNA	hydroxygenkwanin (HGK)	hepatocellular carcinoma (HCC)	The hepatocellular carcinoma cell lines HepG2 and Huh7	hydroxygenkwanin (HGK) treatment	upregulated	31877715
7055	Human	hsa-miR-320a	miRNA	high glucose (HG)	hyperglycemia	human umbilical vein endothelial cells	high glucose treatment	upregulated	27070575
7056	Human	hsa-miR-320a	miRNA	hypoxia/reoxygenation (H/R)	hypoxia/reoxygenation (H/R) injury	human umbilical vein endothelial cell (HUVEC)	hypoxia/reoxygenation (H/R) treatment	MALAT1 represses H/R-stimulated HUVEC injury by targeting the miR-320a/RAC1 axis.	31408432
7057	Human	hsa-miR-320a	miRNA	IL-33	inflammatory bowel disease (IBD)	Caco2 colonic intestinal epithelial cell (IEC) line	IL-33 treatment	upregulated	30224451
7058	Human	hsa-miR-320a	miRNA	hyperoxia	lung injury	human epithelial cells	human epithelial cells treatment	upregulation in derived microvesicles (MVs)	27731391
7059	Human	hsa-miR-320a	miRNA	fluoxetine (Prozac)	neurodevelopmental processes	SH-SY5Y cell lines	fluoxetine treatment	upregulated	27716787
7060	Human	hsa-miR-320a	miRNA	IL-1¦Â	osteoarthritis (OA)	human cartilage cells (C28/I2)	IL-4¦Â treatment	upregulated	28404547
7061	Human	hsa-miR-320a	miRNA	"bone morphogenetic protein 2 (BMP2), Osteocalcin, and Runx2"	osteogenesis	osteoclast-like cells (OLCs)	"BMP2, Osteocalcin, and Runx6 treatment"	downregulated	21572246
7062	Human	hsa-miR-320a	miRNA	follicle stimulating hormone (FSH)	ovarian steroidogenesis	human granulosa cell line KGN	follicle-stimulating hormone (FSH) treatment	dysregulated	26773729
7063	Human	hsa-miR-320a	miRNA	insulin-like growth factor 1 (IGF-1)	polycystic ovarian syndrome (PCOS)	cumulus cells (CCs) of PCOS patients	IGF1 (10-8 M) treatment	upregulated	27965096
7064	Human	hsa-mir-320a	miRNA	ionizing radiation (IR)	radiosensitivity of cancer cells	HeLa cells	ionizing radiation (IR) treatment	Pri-miR-320a expression increased linearly with the IR dose and treatment duration.	30066913
7065	Human	hsa-miR-320a	miRNA	ionizing radiation (IR)	radiosensitivity of cancer cells	HeLa cells; HCT116 cells	ionizing radiation (IR) treatment	miR-320a expression increased linearly with the IR dose and treatment duration.	30066913
7066	Human	hsa-miR-320a	miRNA	mycobacterium tuberculosis (Mtb)	tuberculosis (TB)	B cells	M.tb infection	upregulated	29477867
7067	Human	hsa-miR-320a	miRNA	Roux-en-Y gastric bypass (RYGB)	type 2 diabetes mellitus (T2DM)	patients with T2DM peripheral blood	on the peripheral blood microRNAs (miRNAs) of treatment	downregulated in the peripheral blood	28273212
7068	Human	hsa-miR-320a-3p	miRNA	doxorubicin (DOX)	breast cancer	MCF-7 cells	doxorubicin treatment	upregulated	30245930
7069	Human	hsa-miR-320a-3p	miRNA	methyl 2-(5-fluoro-2-hydroxyphenyl)-1H- benzo[d]imidazole-5-carboxylate (MBIC)	breast cancer	MCF-7 cells	methyl 2-(5-fluoro-2-hydroxyphenyl)-1H- benzo[d]imidazole-5-carboxylate (MBIC) treatment	upregulated	30245930
7070	Human	hsa-miR-320a-3p	miRNA	clozapine (CLZ)	cardiotoxicity	plasma	clozapine (CLZ) treatment	upregulated	31722571
7071	Human	hsa-miR-320a-3p	miRNA	clozapine (CLZ)	clozapine (CLZ)-induced cardiotoxicities	Plasma	clozapine (CLZ) treatment	upregulated	31722571
7072	Human	hsa-miR-320b	miRNA	intermittent hypoxia (IH)	lung cancer	A549 cells; H1650 cells	intermittent hypoxia (IH) treatment	downregulated	33898105
7073	Human	hsa-miR-320b	miRNA	temozolomide (TMZ)	glioblastoma multiforme (GBM)	U87MG cells	Temozolomide (TMZ) treatment	upregulated	27893811
7074	Human	hsa-miR-320b	miRNA	tumor necrosis factor alpha (TNF-¦Á) 	multiple sclerosis (MS)	serum exosomes	tumor necrosis factor alpha (TNF-¦Á) treatment	downregulated	29505299
7075	Human	hsa-miR-320b	miRNA	androgen	prostate cancer	Human prostate cancer cell lines DU145	androgen stimulation	"the silencing of MALAT1 inactivated AR signaling by sponging miR-320b, and inhibited proliferation and cell cycle progression in prostate cancer cells"	30642743
7076	Human	hsa-miR-320c	miRNA	gemcitabine (GEM)	pancreatic cancer (PC)	The human pancreatic cell lines MiaPaCa2;PSN1	gemcitabine treatment	upregulated	23799850
7077	Human	hsa-miR-320c	miRNA	lipopolysaccharide (LPS)	pulmonary diseases	HL60 cells	lipopolysaccharide (LPS) treatment	lipopolysaccharide (LPS) showed increase in miR-320c expression in HL60 cells.	32439252
7078	Human	hsa-miR-320c	miRNA	toluene	toluene-induced toxicity	HL-60 human promyelocytic leukemia cells	toluene treatment	dysregulated	28245982
7079	Human	hsa-miR-320d	miRNA	"cyclophosphamide, doxorubicin, vincristine, and prednisone (CHOP)"	diffuse large B-cell lymphoma (DLBCL)	patients with DLBCL	CHOP treatment	downregulated	24931464
7080	Human	hsa-miR-320d	miRNA	tumor necrosis factor alpha (TNF-¦Á) 	multiple sclerosis (MS)	serum exosomes	tumor necrosis factor alpha (TNF-¦Á) treatment	downregulated	29505299
7081	Human	hsa-miR-320d	miRNA	norcantharidin (NCTD)	prostate cancer	human prostate cancer cells	intraperitoneal injection of different concentration of NCTD treatment	upregulated	28760656
7082	Human	hsa-miR-320d	miRNA	ultraviolet (UV) irradiation	ultraviolet radiation (UV) effects	Exosomes derived from human primary melanocytes	ultraviolet B (UVB) irradiation treatment	upregulated	32785244
7083	Human	hsa-miR-322	miRNA	aluminum maltolate (Al-malt)	Alzheimer's disease (AD)	"human neuroblastoma cell line, SH-SY5Y"	treat with Al-Malt for 3 day	downregulated	28656195
7084	Human	hsa-miR-322	miRNA	hypoxia	pulmonary arterial hypertension (PAH)	HepG2 cells	Hypoxia treatment	upregulated	20110569
7085	Human	hsa-miR-322/424	miRNA	carbon tetrachloride (CCl4)	liver fibrosis	human liver tissue	CCl4 treatment	"miR-322/424 level in liver cirrhosis patients, mouse liver fibrosis induced by CCl4?and BDL, and rat liver fibrosis induced by CCl4?and dimethylnitrosamine was increased."	33333053
7086	Human	hsa-miR-323a-5p	miRNA	H2O2	oxidative stress	human umbilical vein endothelial cells (HUVECs)	H2O2 treatment	miR-323a-5p was downregulated in the HUVEcs induced by H2O2 compared to those in the control HUVEcs.	33125125
7087	Human	hsa-miR-323a-5p	miRNA	vitamin C	oxidative stress	human umbilical vein endothelial cells (HUVECs)	vitamin C treatment	miR-323a-5p was upregulated in the HUVEcs treated with vitamin C and H2O2 compared to those in the HUVEcs exposed to H2O2.	33125125
7088	Human	hsa-miR-323b-5p	miRNA	lipopolysaccharide (LPS)	ulcerative colitis (UC)	fetal human cells (FHCs)	lipopolysaccharide (LPS) treatment	downregulated	30477744
7089	Human	hsa-miR-32-3p	miRNA	asbestos fibers	malignant pleural mesothelioma (MPM)	serum	ex-exposed to asbestos fibers (WEA)	downregulated	27716620
7090	Human	hsa-miR-324	miRNA	hypoxia	prostate cancer	LNCaP cells; LNCaP cells exosomes	hypoxia treatment	upregulated	29568403
7091	Human	hsa-miR-324-3p	miRNA	dexamethasone (DEX)	pulmonary inflammatory response	IL-1¦Â-treated A549 cells	dexamethasone (Dex) treatment	downregulated	33413425
7092	Human	hsa-miR-324-3p	miRNA	IL-1¦Â	pulmonary inflammatory response	A549 cells	IL-1¦Â treatment	upregulated	33413425
7093	Human	hsa-miR-324-3p	miRNA	amyloid-¦Â (A¦Â) 25-35	Alzheimer's disease (AD)	SH-SY5Y cells	amyloid-¦Â (A¦Â) 25-35 treatment	downregulated	29956723
7094	Human	hsa-miR-324-3p	miRNA	oxaliplatin	colorectal cancer (CRC)	CRC tissues; HCT116 cells; HCT8 cells	oxaliplatin (OXA) treatment	miR-324-3p was downregulated in Ox-resistant CRC tissues and cells	33005106
7095	Human	hsa-miR-324-3p	miRNA	high glucose (HG)	diabetic retinopathy (DR)	HK-2 cells	High Glucose (HG) treatment	downregulated	31430717
7096	Human	hsa-miR-324-3p	miRNA	carfilzomib	familial dysautonomia(FD)	FD human olfactory ecto-mesenchymal stem cells (hOE-MSCs)	carfilzomib treatment	dysregulated	28404519
7097	Human	hsa-miR-324-5p	miRNA	oxaliplatin	colorectal cancer (CRC)	HT29 cells; HCT116 cells; HCT8 cells	oxaliplatin treatment	"hsa_circ_0079662, as a ceRNA binding with hsa-mir-324-5p, can regulate target gene HOXA9 and induced the mechanism of chemotherapy drug oxaliplatin resistance in CRC through the TNF-¦Á pathway in human colon cancer"	32243061
7098	Human	hsa-miR-324-5p	miRNA	high glucose (HG)	inflammatory response	VSMCs	high glucose (HG) treatment	MiRNA-324-5p exerts an inhibitory effect on T2DM-induced inflammation in blood vessels by negatively regulating CPT1A level and reducing the release of inflammatory factors.	33378033
7099	Human	hsa-miR-324-5p	miRNA	high glucose (HG)	inflammatory response	vascular smooth muscle cells (VSMCs)	high glucose (HG) treatment	miRNA-324-5p was dose-dependently downregulated.	33378033
7100	Human	hsa-miR-324-5p	miRNA	hepatitis C virus (HCV)	hepatocellular carcinoma (HCC)	Huh7.5 parental hepatoma cells	hepatitis C virus (HCV) infection	downregulated	23418453
7101	Human	hsa-miR-324-5p	miRNA	H2O2	myocardial infarction (MI)	Endothelial progenitor cells (EPCs) derived from peripheral blood	H2O2 treatment	downregulated	31066044
7102	Human	hsa-miR-325	miRNA	cisplatin (DDP)	bladder cancer	5637 cells; T24 cells	cisplatin treatment	miR-325 was downregulated in 5637/R and T24/R cells compared to their parental 5637 and T24 cells.	33015771
7103	Human	hsa-miR-325-3p	miRNA	sevoflurane (SEV)	sevoflurane-induced neurotoxicity	HCN-2 cells	sevoflurane treatment	miR-325-3p is downregulated in HCN-2 cells exposed to sevoflurane	32191629
7104	Human	hsa-miR-32-5p	miRNA	walnut	benefits of walnuts	Plasma exosomes	walnuts treatment	upregulated	32979076
7105	Human	hsa-miR-32-5p	miRNA	MLN4924/Pevonedistat	breast cancer	MCF-7 cells	MLN4924/Pevonedistat treatment	miR-32-5p was significantly decreased after MLN4924 treatment in breast cancer cells.	32360865
7106	Human	hsa-miR-32-5p	miRNA	high glucose (HG)	cardiac fibrosis	human cardiac fibroblasts (CFs)	high glucose (HG) treatment	upregulated	31438862
7107	Human	hsa-miR-32-5p	miRNA	perfluorooctanoic acid	hepatotoxicity	occupational workers serum	Perfluorooctanoic acid (PFOA) exposure treatment	upregulated	24459700
7108	Human	hsa-miR-32-5p	miRNA	glucocorticoid (GC)	inflammatory bowel disease (IBD)	serum	Glucocorticoids (GCs) treatment	downregulated	31938187
7109	Human	hsa-miR-32-5p	miRNA	vmycobacterium tuberculosis (M.tb)	mycobacterium tuberculosis (Mtb) infection	THP-1 and U937 cells	infect with M.tb treatment	upregulated	28215633
7110	Human	hsa-miR-32-5p	miRNA	helicobacter pylori (H. pylori)	pediatric enteritis	"serum, human intestinal epithelial cell line HIEC-6"	Helicobacter pylori (H. pylori) infection	upregulated	31749593
7111	Human	hsa-miR-326	miRNA	H2O2	age-related cataract (ARC)	HLEC-B3 human lens epithelial cells	H2O2 treatment	upregulated	30268497
7112	Human	hsa-miR-326	miRNA	platelet-derived growth factor (PDGF)	airway remodeling	airway smooth muscle cells (ASMCs)	platelet-derived growth factor (PDGF) treatment	downregulated	32450169
7113	Human	hsa-miR-326	miRNA	amyloid-¦Â (A¦Â) 25-35	Alzheimer's disease (AD)	SH-SY5Y cells	amyloid-¦Â (A¦Â) 25-35 treatment	downregulated	32336203
7114	Human	hsa-miR-326	miRNA	amyloid-¦Â (A¦Â) 25-35	Alzheimer's disease (AD)	SH-SY5Y cells	amyloid-¦Â (A¦Â) 25-35 treatment	A¦Â25-35-induced ERS and apoptosis in SH-SY5Y cells can be attenuated by lncRNA RPPH1 through regulating miR-326/PKM2 axis.	32336203
7115	Human	hsa-miR-326	miRNA	oxidized low density lipoprotein (ox-LDL)	atherosclerosis (AS)	human THP-1 macrophages	oxidized low-density lipoprotein (ox-LDL) treatment	dysregulated	31804889
7116	Human	hsa-miR-326	miRNA	dichloroacetate (DCA)	colorectal cancer (CRC)	HCT116 cells	dichloroacetate (DCA) treatment	upregulated	31597953
7117	Human	hsa-miR-326	miRNA	dichloroacetate (DCA)	colorectal cancer (CRC)	HCT116 cells	dichloroacetate (DCA) treatment	upregulated	31597953
7118	Human	hsa-miR-326	miRNA	sulforaphane (SFN)	gastric cancer (GC)	MKN45 cells	sulforaphane treatment	upregulated	30096452
7119	Human	hsa-miR-326	miRNA	curcumin (Cur)	glioblastoma multiforme (GBM)	U87 cells; U251 cells	curcumin (Cur) treatment	Curcumin promoted the expression of miR-326.	27819521
